"j","i","CNTSCHID","CNTSTUID","CNT","CREATAS","GROSAGR","missing_CREATAS","missing_GROSAGR"
69,22,800071,804887,"Albania",2.01466239206472,0.4112,1,0
69,23,800071,805011,"Albania",-1.15396834287961,1.3900120364415,1,1
69,24,800071,805338,"Albania",1.4745,-0.3061,0,0
69,25,800071,805577,"Albania",1.417,-0.3061,0,0
69,26,800071,806013,"Albania",0.679121603196617,-2.26966823365347,1,1
69,27,800071,806342,"Albania",0.9295,-3.5994,0,0
69,28,800071,806480,"Albania",0.18068438013718,0.417489398813795,1,1
69,29,800071,806558,"Albania",-0.3681,0.5849,0,0
69,30,800071,806611,"Albania",0.0904689220066034,0.539357926489859,1,1
69,31,800071,806702,"Albania",0.709124092412819,-0.0259923512631627,1,1
69,32,800071,806752,"Albania",1.5383024700846,1.69816907508852,1,1
69,33,800071,806767,"Albania",0.1225,2.0294,0,0
69,34,800071,806874,"Albania",0.9035,-0.3061,0,0
69,35,800071,806875,"Albania",1.4745,-0.3061,0,0
69,36,800071,807017,"Albania",0.965697790677399,-1.02784744452894,1,1
69,37,800071,807130,"Albania",0.899617169304529,-3.06920071134781,1,1
69,38,800071,807208,"Albania",2.1511,-0.3061,0,0
69,39,800071,807352,"Albania",0.874210113437776,-1.30256725570465,1,1
69,40,NA,NA,"Albania",2.42467773784613,-0.480323584992704,1,1
69,41,NA,NA,"Albania",0.112667425486728,-2.01410916269338,1,1
69,42,NA,NA,"Albania",3.51283830897698,-0.407140411507424,1,1
69,43,NA,NA,"Albania",1.76624564313953,-2.57453151876245,1,1
69,44,NA,NA,"Albania",0.721804236731295,-0.474862111368535,1,1
69,45,NA,NA,"Albania",0.668912186972153,0.55707916672115,1,1
70,1,800072,800602,"Albania",-1.117,-0.0033,0,0
70,2,800072,800613,"Albania",1.0263,-0.933698059817419,0,1
70,3,800072,800677,"Albania",3.82952750951811,-1.01191496911981,1,1
70,4,800072,800864,"Albania",-0.269933516961177,0.706657917281286,1,1
70,5,800072,801710,"Albania",1.61714266370616,0.194197652721256,1,1
70,6,800072,802198,"Albania",2.23688419997299,1.41479168176296,1,1
70,7,800072,802344,"Albania",1.4072070335692,-0.0862841840230139,1,1
70,8,800072,803634,"Albania",2.99685476709749,1.00422263807814,1,1
70,9,800072,803680,"Albania",2.1225,-0.0259,0,0
70,10,800072,803893,"Albania",0.460478234396563,-1.01527279898515,1,1
70,11,800072,804785,"Albania",1.00820707179238,-4.45513584259413,1,1
70,12,800072,805142,"Albania",1.168,-0.4299,0,0
70,13,800072,805647,"Albania",1.3231,0.384922589636948,0,1
70,14,800072,805796,"Albania",-0.130153265463293,0.742653902143206,1,1
70,15,800072,806256,"Albania",1.0597,-3.5994,0,0
70,16,800072,807405,"Albania",4.050942922713,0.380982393267785,1,1
70,17,NA,NA,"Albania",0.232050167569725,-1.64737292184345,1,1
70,18,NA,NA,"Albania",1.52852932589392,-1.41785557102886,1,1
70,19,NA,NA,"Albania",3.15522587621365,-1.36410829980795,1,1
70,20,NA,NA,"Albania",1.51601186957303,-2.18048088967229,1,1
70,21,NA,NA,"Albania",-0.0380173702140816,0.684125963967394,1,1
70,22,NA,NA,"Albania",0.668654513187103,0.275717943440083,1,1
70,23,NA,NA,"Albania",1.48030325070767,0.269719456671697,1,1
70,24,NA,NA,"Albania",1.65649808904952,-0.721519764751707,1,1
70,25,NA,NA,"Albania",1.49528789331673,-0.325845643651554,1,1
70,26,NA,NA,"Albania",1.23058815316642,1.59827645698104,1,1
70,27,NA,NA,"Albania",1.02013944256678,-1.99140428972866,1,1
70,28,NA,NA,"Albania",-0.0401838559602701,-4.15214403236932,1,1
70,29,NA,NA,"Albania",0.647383886305292,0.500048173111304,1,1
70,30,NA,NA,"Albania",1.99339722525809,0.0623655421663398,1,1
70,31,NA,NA,"Albania",1.15538998927436,-1.26689758063218,1,1
70,32,NA,NA,"Albania",1.53938033836523,-3.17813115789066,1,1
70,33,NA,NA,"Albania",2.70345013719558,-1.18056873552063,1,1
70,34,NA,NA,"Albania",0.278892169484696,0.0547156254180229,1,1
70,35,NA,NA,"Albania",2.23037286364651,2.36306816936249,1,1
70,36,NA,NA,"Albania",1.95736878423328,0.106401222816678,1,1
70,37,NA,NA,"Albania",-1.28093019000958,-0.506857604374313,1,1
70,38,NA,NA,"Albania",0.0944855114717791,-0.65392149735572,1,1
70,39,NA,NA,"Albania",1.26321436915029,-1.32717729963456,1,1
70,40,NA,NA,"Albania",-0.329012674130954,-3.26152862641087,1,1
70,41,NA,NA,"Albania",1.17720406876027,-1.50336470419856,1,1
70,42,NA,NA,"Albania",1.74708033575042,-1.4511914281308,1,1
70,43,NA,NA,"Albania",-1.13704249878868,0.813767636535222,1,1
70,44,NA,NA,"Albania",0.553291131287035,0.799488534614099,1,1
70,45,NA,NA,"Albania",-0.00609441668281185,-2.21870851221806,1,1
71,1,800073,800719,"Albania",-0.5539,-3.5994,0,0
71,2,800073,801121,"Albania",1.1479,-0.3061,0,0
71,3,800073,801502,"Albania",4.2166,-0.3547,0,0
71,4,800073,801845,"Albania",1.79373455856819,-2.50768948625594,1,1
71,5,800073,802162,"Albania",0.8625,0.3271,0,0
71,6,800073,802882,"Albania",1.55967000687546,0.457580353499467,1,1
71,7,800073,803154,"Albania",1.57711948509192,-0.3061,1,0
71,8,800073,803476,"Albania",1.792,-0.00669392317503659,0,1
71,9,800073,803744,"Albania",1.4745,-1.0261,0,0
71,10,800073,804506,"Albania",1.5009575873115,-0.7752,1,0
71,11,800073,804782,"Albania",4.2166,-3.5994,0,0
71,12,800073,804872,"Albania",4.2166,0.7798,0,0
71,13,800073,805082,"Albania",2.71770325069078,-0.3061,1,0
71,14,800073,805295,"Albania",1.1383,-0.5185,0,0
71,15,800073,806259,"Albania",-1.117,-1.3386,0,0
71,16,800073,806519,"Albania",4.2166,0.2501,0,0
71,17,800073,806614,"Albania",1.3559,-0.5185,0,0
71,18,NA,NA,"Albania",2.02536563388861,-0.0767216019593993,1,1
71,19,NA,NA,"Albania",0.800280659911007,-0.303572919606635,1,1
71,20,NA,NA,"Albania",2.35924457625854,-0.648062657000001,1,1
71,21,NA,NA,"Albania",0.421028323113353,-0.3377651468603,1,1
71,22,NA,NA,"Albania",2.4515369552632,1.09272681808352,1,1
71,23,NA,NA,"Albania",1.3258423549702,0.264537271778055,1,1
71,24,NA,NA,"Albania",2.54808091849168,-0.355195587094015,1,1
71,25,NA,NA,"Albania",0.960402752540834,-0.22068551400252,1,1
71,26,NA,NA,"Albania",2.09732329389769,-0.0693166018504561,1,1
71,27,NA,NA,"Albania",1.59235117104602,-2.18583776240823,1,1
71,28,NA,NA,"Albania",2.44516625254926,-2.42462067388313,1,1
71,29,NA,NA,"Albania",1.49287297326167,1.40989731520982,1,1
71,30,NA,NA,"Albania",2.55141514156391,1.7144290301628,1,1
71,31,NA,NA,"Albania",2.27153722071215,-2.15604206366183,1,1
71,32,NA,NA,"Albania",-0.267323979419243,0.278237099340274,1,1
71,33,NA,NA,"Albania",2.55274631439808,-2.66723972793677,1,1
71,34,NA,NA,"Albania",3.1588404656857,-0.645407451274473,1,1
71,35,NA,NA,"Albania",1.39131470088278,-2.7342256342997,1,1
71,36,NA,NA,"Albania",1.72233617261297,-0.553485373323488,1,1
71,37,NA,NA,"Albania",1.49665621782728,-0.614265896077177,1,1
71,38,NA,NA,"Albania",-0.288331434268309,0.129107014221294,1,1
71,39,NA,NA,"Albania",2.29086632434126,-0.622070161468821,1,1
71,40,NA,NA,"Albania",2.84530816477101,0.231508734340774,1,1
71,41,NA,NA,"Albania",2.43138146798048,1.41435635096639,1,1
71,42,NA,NA,"Albania",-0.964861962622268,-2.70663218099096,1,1
71,43,NA,NA,"Albania",2.91085830413278,1.3590640254597,1,1
71,44,NA,NA,"Albania",1.68375885478924,-3.10065652490664,1,1
71,45,NA,NA,"Albania",-1.74721029304059,0.370991198814967,1,1
72,1,800074,801117,"Albania",0.4308,0.2581,0,0
72,2,800074,801545,"Albania",2.68825799637756,1.8530944300936,1,1
72,3,800074,801684,"Albania",0.79989678792426,0.537319531700902,1,1
72,4,800074,801730,"Albania",1.03460567747431,-0.561226983847311,1,1
72,5,800074,801744,"Albania",4.2166,0.229019243938913,0,1
72,6,800074,801799,"Albania",1.49462184493578,-0.804985413965893,1,1
72,7,800074,802503,"Albania",1.65454172244063,-1.19956308104015,1,1
72,8,800074,802765,"Albania",1.64922073463916,-1.23728532886592,1,1
72,9,800074,802946,"Albania",0.494,0.1764,0,0
72,10,800074,803334,"Albania",3.1301,1.0155,0,0
72,11,800074,803576,"Albania",3.12098072946741,-1.90092292456596,1,1
72,12,800074,803658,"Albania",0.9063,0.5849,0,0
72,13,800074,803733,"Albania",0.894666744422013,-0.93855269565963,1,1
72,14,800074,804146,"Albania",-1.39272602031993,0.962618712996663,1,1
72,15,800074,804909,"Albania",0.693276702279294,-0.229629141042268,1,1
72,16,800074,805312,"Albania",2.45832626977004,-1.50848133696253,1,1
72,17,800074,805578,"Albania",0.3413,-0.4765,0,0
72,18,800074,806083,"Albania",1.2225,0.7798,0,0
72,19,800074,806919,"Albania",2.5922,1.0047,0,0
72,20,800074,807459,"Albania",1.30730299903728,2.46692535812503,1,1
72,21,NA,NA,"Albania",-0.049089043709774,1.87514357336449,1,1
72,22,NA,NA,"Albania",2.50618737955886,-1.2806959305816,1,1
72,23,NA,NA,"Albania",1.53525362836049,-0.918817716315931,1,1
72,24,NA,NA,"Albania",0.611926317291361,-1.07835189314067,1,1
72,25,NA,NA,"Albania",1.3747017239247,0.0107188749622328,1,1
72,26,NA,NA,"Albania",4.04988977137426,-0.0396687400575218,1,1
72,27,NA,NA,"Albania",-0.214246918816346,-0.591723121898158,1,1
72,28,NA,NA,"Albania",-0.681467607961882,0.234904772665315,1,1
72,29,NA,NA,"Albania",-0.793610759042808,-1.82612277418471,1,1
72,30,NA,NA,"Albania",2.19142034682411,1.10905797039784,1,1
72,31,NA,NA,"Albania",3.56893541192669,0.573372201740464,1,1
72,32,NA,NA,"Albania",1.15629019209566,1.08685986741825,1,1
72,33,NA,NA,"Albania",0.844199248643358,0.996905199836293,1,1
72,34,NA,NA,"Albania",0.935465210989738,-2.26972212463667,1,1
72,35,NA,NA,"Albania",3.34149588637655,-0.383247286407568,1,1
72,36,NA,NA,"Albania",0.0206192986238991,-3.93039691228826,1,1
72,37,NA,NA,"Albania",0.266767639448068,-0.125557153688912,1,1
72,38,NA,NA,"Albania",-0.246377902345875,-0.0951129082619899,1,1
72,39,NA,NA,"Albania",1.66189321960496,0.0717010828264578,1,1
72,40,NA,NA,"Albania",-0.565709720934961,1.37513383831164,1,1
72,41,NA,NA,"Albania",2.68487013872652,-1.56303781792677,1,1
72,42,NA,NA,"Albania",2.3646895979529,-0.319672688996972,1,1
72,43,NA,NA,"Albania",1.75061007322775,-0.635882371368729,1,1
72,44,NA,NA,"Albania",1.11963411218942,-1.61309537160168,1,1
72,45,NA,NA,"Albania",0.619951181636892,0.0624220443255133,1,1
73,1,800075,800978,"Albania",2.7379,-3.5994,0,0
73,2,800075,801049,"Albania",1.3462,-1.1501,0,0
73,3,800075,802623,"Albania",5.31447397017309,-0.0668701323638307,1,1
73,4,800075,804390,"Albania",0.8787,-0.3061,0,0
73,5,800075,804507,"Albania",0.2541,-1.0261,0,0
73,6,800075,804968,"Albania",1.45325245939083,0.332170643571621,1,1
73,7,800075,805235,"Albania",0.9256,0.3541,0,0
73,8,800075,806551,"Albania",0.494,2.0294,0,0
73,9,800075,806915,"Albania",0.5039,-0.0144,0,0
73,10,800075,807325,"Albania",1.6377,1.6841,0,0
73,11,NA,NA,"Albania",1.6034779461306,-0.831716155131186,1,1
73,12,NA,NA,"Albania",0.69611427673045,-1.41334798829407,1,1
73,13,NA,NA,"Albania",0.47001750802621,-2.06014576146734,1,1
73,14,NA,NA,"Albania",0.469266329616693,1.14653544745281,1,1
73,15,NA,NA,"Albania",-1.09972097541976,1.10423024202502,1,1
73,16,NA,NA,"Albania",0.191559017206246,1.43913330221759,1,1
73,17,NA,NA,"Albania",-1.51043571115043,-1.14312569005548,1,1
73,18,NA,NA,"Albania",2.82162099953476,0.280762003213966,1,1
73,19,NA,NA,"Albania",3.4889334800039,1.70397067453667,1,1
73,20,NA,NA,"Albania",-0.139427210906404,-1.45373075101493,1,1
73,21,NA,NA,"Albania",4.2851918098401,2.20090151957431,1,1
73,22,NA,NA,"Albania",2.23632159274854,1.5498112836482,1,1
73,23,NA,NA,"Albania",1.08175318408322,2.41104672838651,1,1
73,24,NA,NA,"Albania",-1.06544028976786,-0.275734580400128,1,1
73,25,NA,NA,"Albania",1.64593213090208,-0.69759670579911,1,1
73,26,NA,NA,"Albania",4.19661961609501,-1.82423386655871,1,1
73,27,NA,NA,"Albania",2.47455185980304,-1.17166640541698,1,1
73,28,NA,NA,"Albania",1.59025870305065,-1.02292328453055,1,1
73,29,NA,NA,"Albania",0.703967972596139,-1.14276683883764,1,1
73,30,NA,NA,"Albania",0.255716210610126,-0.377040019217876,1,1
73,31,NA,NA,"Albania",2.53446088061432,-0.826953304747611,1,1
73,32,NA,NA,"Albania",2.04242913521803,1.13581620166426,1,1
73,33,NA,NA,"Albania",2.44484268901299,1.30804629266394,1,1
73,34,NA,NA,"Albania",1.05474514744758,-0.106992027080914,1,1
73,35,NA,NA,"Albania",1.38079382188209,0.111796523721377,1,1
73,36,NA,NA,"Albania",1.06273854523252,-0.183635061380768,1,1
73,37,NA,NA,"Albania",0.0945732541464119,-1.03004548994973,1,1
73,38,NA,NA,"Albania",2.8979206458884,-1.58712315756308,1,1
73,39,NA,NA,"Albania",-0.910240353082348,-0.914197212997135,1,1
73,40,NA,NA,"Albania",-0.427035291971024,-0.606614572077228,1,1
73,41,NA,NA,"Albania",-0.998163390055992,-0.161896836079561,1,1
